"Serial Number","Model","Mac Address","Part Number","Device Type","Source","Flex","Subscription Key","Subscription Tier","Subscription Tier Description","Subscription Expiration","Archived","Application Id","Application Name","Application Instance Name","Make","Age","Ccs Region","Tags","Tags Count","Subscription Key Type","Device Name","Secondary Name","Account Name","Tenant Platform Customer Id","Contact Id","Contact Name","Location Id","Location Name"
"CNNHK9T6XR","AP-303-RW","F0:61:C0:C1:58:9E","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNGTK9T69F","AP-303-RW","9C:8C:D8:C6:F8:38","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNFZJST6H5","IAP-207-RW","80:8D:B7:CC:44:2A","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW01FP43PN","2530","88:3A:30:18:9C:C0","J9773A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNDDJSTL23","IAP-207-RW","44:48:C1:CD:3B:70","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","04a92190-ae8a-5287-b690-5686143fd12f",""
"CNN3K9TBTH","AP-303-RW","94:64:24:CE:90:B6","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TBX7","AP-303-RW","94:64:24:CE:78:E8","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CU0442216","IAP-103-RW","F0:5C:19:CD:19:62","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMMK9T5L8","AP-303-RW","FC:7F:F1:CE:D7:3C","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","a22b9f3c-3e83-5fba-8fce-875a016e6614",""
"CNFYJST0B6","IAP-207-RW","80:8D:B7:CB:C9:F6","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"PHJZK9T0TN","AP-303-RW","D0:D3:E0:C3:36:C2","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"PHK8K9T0SC","AP-303-RW","D0:D3:E0:C3:6C:C0","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNFYJST1F5","IAP-207-RW","80:8D:B7:CB:C1:20","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNNGK9TB0Q","AP-303-RW","F0:61:C0:C1:0C:BC","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNGTK9T24H","AP-303-RW","9C:8C:D8:C6:D9:A4","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMXK9T4GD","AP-303-RW","94:64:24:CE:30:94","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNGTK9T6GL","AP-303-RW","9C:8C:D8:C7:14:C6","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJST0PL","IAP-207-RW","44:48:C1:C8:C1:64","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CU0441956","IAP-103-RW","F0:5C:19:CD:17:5A","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW98FP529X","2530","38:21:C7:E4:7F:90","J9774A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","2c56c1d9-9cc5-5cdc-a2ac-46245f7f165b",""
"CNMXK9T4GT","AP-303-RW","94:64:24:CE:34:C2","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"CNFZJST677","IAP-207-RW","80:8D:B7:CC:40:0A","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TBQ8","AP-303-RW","94:64:24:CE:AB:90","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","53574004-da1a-5db9-81b6-5a079f0565dd",""
"CNMXK9T56C","AP-303-RW","94:64:24:CE:3A:EA","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Grupo PROFARMA","51e1b460307011ed97d79651bcde46ee","","","2439ea63-92f2-5cc7-b263-f8cb4b340bb1",""
"CNGTK9T25V","AP-303-RW","9C:8C:D8:C6:F9:D0","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJSTL4F","IAP-207-RW","44:48:C1:CD:3C:00","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CP0049220","7005-RW","20:4C:03:39:97:4C","JW633A","GATEWAY","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9T7D6","AP-303-RW","94:64:24:CE:8C:64","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CND7JSTG1W","IAP-207-RW","44:48:C1:C8:43:CA","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TBQH","AP-303-RW","94:64:24:CE:90:AC","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNG8K9T4G9","AP-303-RW","90:4C:81:CB:C3:E6","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNG8K9T4FQ","AP-303-RW","90:4C:81:CB:C6:02","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNNHK9T65X","AP-303-RW","F0:61:C0:C1:44:1C","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","360d2bc8-7571-5c72-9aed-ae1a0d336e07",""
"CNLCK9T635","AP-303-RW","CC:D0:83:CE:60:94","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJSTL3P","IAP-207-RW","44:48:C1:CD:3B:D2","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMMK9T599","AP-303-RW","FC:7F:F1:CE:D7:02","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW01FP43PH","2530","88:3A:30:18:0D:60","J9773A","SWITCH","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMGK9T3L3","AP-303-RW","FC:7F:F1:CD:7A:3A","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNDDJSTL1K","IAP-207-RW","44:48:C1:CD:3B:4E","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMFK9T6BB","AP-303-RW","FC:7F:F1:CD:25:84","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","15c281df-697f-52d2-a16d-35d38b0bbbdb",""
"CN80FP431P","2530","80:30:E0:FD:BA:C0","J9773A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
"CNMFK9T6B8","AP-303-RW","FC:7F:F1:CD:2D:3C","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","00f60536-43e1-5e38-b00c-0e265b8f73e1",""
"CNMXK9T3YN","AP-303-RW","94:64:24:CE:3E:24","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","e113e147-cd6d-57ee-b2b7-5ee407554035",""
"CNDDJST1X2","IAP-207-RW","44:48:C1:C8:CA:78","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNLCK9T61F","AP-303-RW","CC:D0:83:CE:61:0C","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","c63b30b5-1619-5195-bb23-1029456b20d5",""
"PHJZK9T2HF","AP-303-RW","D0:D3:E0:C3:3F:30","JZ320A","IAP","MANAGED","false","PAYHDEETAJJUA4","FOUNDATION_AP","Foundation AP","Jan 16, 2030","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","0095dd78-1e04-53a9-b164-ed9c8006cc5e",""
"CNNHK9T60Z","AP-303-RW","F0:61:C0:C1:52:B6","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","7289215c-a1d8-59f7-bdb2-3fee36e8999b",""
"CNGTK9T680","AP-303-RW","9C:8C:D8:C6:DC:E4","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","LOJAS AVENIDA S.A","cee1a5e81eae11eda8cea65d569b2cf1","","","",""
"CNN3K9TBS0","AP-303-RW","94:64:24:CE:7F:E0","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","2439ea63-92f2-5cc7-b263-f8cb4b340bb1",""
"CNMQK9T7KF","AP-303-RW","94:64:24:CD:7F:6C","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CND7JSTDVF","IAP-207-RW","44:48:C1:C8:3A:B8","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNMPK9T4F4","AP-303-RW","FC:7F:F1:CF:01:A6","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","ASSOCIAÇÃO CULTURA INGLESA SP","0ca2a8d8f36e11ee815fdec11fe7cf53","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNFZJST67P","IAP-207-RW","80:8D:B7:CC:44:28","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CND1JSTDJB","IAP-207-RW","C8:B5:AD:CF:DA:F8","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNLBK9T62V","AP-303-RW","CC:D0:83:CE:2B:F2","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNFYJST061","IAP-207-RW","80:8D:B7:CB:C2:A8","JX954A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Bradesco","6f6cd4b01eb911eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNMMK9T58W","AP-303-RW","FC:7F:F1:CE:CC:AE","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Mart Minas Distribuição","09811f721eb811eda8cea65d569b2cf1","","","096c3049-766a-5177-aa0e-1ba5bd9cb510",""
"CNFYJST1LS","IAP-207-RW","80:8D:B7:CB:CB:A6","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNG8K9T12Z","AP-303-RW","90:4C:81:CB:B4:68","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW49LLV003","6000","0C:97:5F:43:59:C0","R8N88A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","1yr 11mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","31ea7e81-8949-5b78-ac72-65ec09fd01d5",""
"CNMPK9T4CH","AP-303-RW","FC:7F:F1:CF:03:6E","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","35047b16-da91-58b1-b7ae-b4bc17c41bf5",""
"CNN3K9T7T0","AP-303-RW","94:64:24:CE:90:B8","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","2439ea63-92f2-5cc7-b263-f8cb4b340bb1",""
"CNFYJST06N","IAP-207-RW","80:8D:B7:CB:C8:E0","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNDDJST8WV","IAP-207-RW","44:48:C1:C8:FE:F8","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CU0442071","IAP-103-RW","F0:5C:19:CD:18:40","IAP-103-RW","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"PHKLK9T064","AP-303-RW","D0:D3:E0:C3:A5:C2","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNGTK9T6JH","AP-303-RW","9C:8C:D8:C6:DC:D6","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","d3664522-d3ac-56c3-bcc1-d7eb4995744f",""
"CNN3K9TBVN","AP-303-RW","94:64:24:CE:95:EA","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNNHK9T7DZ","AP-303-RW","F0:61:C0:C1:58:F6","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 4mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","2439ea63-92f2-5cc7-b263-f8cb4b340bb1",""
"CNMGK9T15K","AP-303-RW","FC:7F:F1:CD:8F:26","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","49a2c7aa-7cfc-52b8-aacc-0d63bf94eed1",""
"CNFYJST0BF","IAP-207-RW","80:8D:B7:CB:C3:8E","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNN3K9TBQ2","AP-303-RW","94:64:24:CE:A3:D2","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNMXK9T5P2","AP-303-RW","94:64:24:CE:3F:D0","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNN3K9TBYG","AP-303-RW","94:64:24:CE:96:D4","JZ320A","IAP","MANAGED","false","PADED6YHJAC9HH","FOUNDATION_AP","Foundation AP","Nov 24, 2027","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","39f40d45-5c50-5369-be11-0775a286d59a",""
"CNC7HMJ3WF","IAP-205-RW","B4:5D:50:CB:E4:1A","JW212A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW18FP4387","2530YA","38:10:F0:AC:CF:80","J9773A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","15c281df-697f-52d2-a16d-35d38b0bbbdb",""
"CNDDJSTKVY","IAP-207-RW","44:48:C1:CD:39:F2","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"TW49LLV069","6000","0C:97:5F:42:FE:00","R8N88A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","1yr 11mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","5e01be34-e2e0-5387-9a2d-46af0be42c6e",""
"CNGTK9T4M5","AP-303-RW","9C:8C:D8:C6:F9:78","JZ320A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CNLBK9T4LV","AP-303-RW","CC:D0:83:CE:27:D6","JZ320A","IAP","MANAGED","false","PAYHEUJ6J9EEUY","FOUNDATION_AP","Foundation AP","Jul 03, 2028","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","BASE","","","Bradesco","6f6cd4b01eb911eda8cea65d569b2cf1","","","",""
"CNDDJST8Y0","IAP-207-RW","44:48:C1:C8:FF:40","JX954A","IAP","MANAGED","false","","","","","false","","","","HPE","4yr 7mo","","","","","","","","","","","",""
"CN79FP45CR","2530","94:F1:28:4E:88:80","J9773A","SWITCH","MANAGED","false","","","","","false","683da368-66cb-4ee7-90a9-ec1964768092","HPE Aruba Networking Central","Central_Prod","HPE","4yr 7mo","US West","","","","","","Supermercados BH","a18b9db41eaf11eda8cea65d569b2cf1","","","",""
